sim_type,regrowth,klepts,foragers,variable,value,value_cut
facultative,0.03,0.002,0.014,pc_intake_total,0.144449538937628,"(0.14,0.15]"
facultative,0.03,0,0.013,pc_intake_total,0.0631615301445374,"(0.06,0.07]"
facultative,0.03,0.002,0.009,pc_intake_total,0.123244460466151,"(0.12,0.13]"
facultative,0.03,0.003,0.011,pc_intake_total,0.144788059755348,"(0.14,0.15]"
facultative,0.03,0,0.014,pc_intake_total,0.0717292596999241,"(0.07,0.08]"
facultative,0.03,0,0.016,pc_intake_total,0.0988946807225756,"(0.09,0.1]"
facultative,0.03,0.001,0.008,pc_intake_total,0.121600552320252,"(0.12,0.13]"
facultative,0.03,0.002,0.011,pc_intake_total,0.127587415163422,"(0.12,0.13]"
facultative,0.03,0.002,0.017,pc_intake_total,0.182916766000723,"(0.18,0.19]"
facultative,0.03,0.003,0.01,pc_intake_total,0.132883477242928,"(0.13,0.14]"
facultative,0.03,0.003,0.009,pc_intake_total,0.122238047691388,"(0.12,0.13]"
facultative,0.03,0,0.004,pc_intake_total,0.00525085124432563,"(0,0.01]"
facultative,0.03,0,0.015,pc_intake_total,0.0808576247447656,"(0.08,0.09]"
facultative,0.03,0.004,0.011,pc_intake_total,0.136513767884942,"(0.13,0.14]"
facultative,0.03,0.002,0.02,pc_intake_total,0.227267605658962,"(0.22,0.23]"
facultative,0.03,0.001,0.011,pc_intake_total,0.130581847588424,"(0.13,0.14]"
facultative,0.03,0,0.019,pc_intake_total,0.131805702183562,"(0.13,0.14]"
facultative,0.03,0.002,0.01,pc_intake_total,0.141998748905284,"(0.14,0.15]"
facultative,0.03,0,0.003,pc_intake_total,0.00383049079472017,"(0,0.01]"
facultative,0.03,0,0.017,pc_intake_total,0.105486415235543,"(0.1,0.11]"
facultative,0.03,0.001,0.02,pc_intake_total,0.224255599205508,"(0.22,0.23]"
facultative,0.03,0.001,0.012,pc_intake_total,0.173217802932639,"(0.17,0.18]"
facultative,0.03,0.001,0.013,pc_intake_total,0.183495205842256,"(0.18,0.19]"
facultative,0.03,0.002,0.016,pc_intake_total,0.144641840133684,"(0.14,0.15]"
facultative,0.03,0,0.018,pc_intake_total,0.127357661956797,"(0.12,0.13]"
facultative,0.03,0.002,0.013,pc_intake_total,0.150684407757703,"(0.15,0.16]"
facultative,0.03,0.001,0.007,pc_intake_total,0.110640611032086,"(0.11,0.12]"
facultative,0.03,0.001,0.01,pc_intake_total,0.13032379952578,"(0.13,0.14]"
facultative,0.03,0.002,0.008,pc_intake_total,0.121800780693292,"(0.12,0.13]"
facultative,0.03,0.001,0.009,pc_intake_total,0.14012058239965,"(0.14,0.15]"
facultative,0.03,0.002,0.006,pc_intake_total,0.106831774219485,"(0.1,0.11]"
facultative,0.03,0.003,0.007,pc_intake_total,0.104650007278644,"(0.1,0.11]"
facultative,0.03,0.002,0.015,pc_intake_total,0.175982978268199,"(0.17,0.18]"
facultative,0.03,0.001,0.019,pc_intake_total,0.21388217317609,"(0.21,0.22]"
facultative,0.03,0.001,0.014,pc_intake_total,0.208611282625705,"(0.2,0.21]"
facultative,0.03,0.004,0.012,pc_intake_total,0.14155085300547,"(0.14,0.15]"
facultative,0.03,0.001,0.016,pc_intake_total,0.203098738355094,"(0.2,0.21]"
facultative,0.03,0,0.021,pc_intake_total,0.166411707912909,"(0.16,0.17]"
facultative,0.03,0,0.02,pc_intake_total,0.144510071841726,"(0.14,0.15]"
facultative,0.03,0.005,0.013,pc_intake_total,0.14581455679267,"(0.14,0.15]"
facultative,0.03,0.001,0.017,pc_intake_total,0.207661762043068,"(0.2,0.21]"
facultative,0.03,0.002,0.018,pc_intake_total,0.157521471437401,"(0.15,0.16]"
facultative,0.03,0.004,0.01,pc_intake_total,0.131774974230161,"(0.13,0.14]"
facultative,0.03,0.001,0.018,pc_intake_total,0.215578644525978,"(0.21,0.22]"
facultative,0.03,0.003,0.013,pc_intake_total,0.148499070108501,"(0.14,0.15]"
facultative,0.03,0.004,0.017,pc_intake_total,0.153397642285401,"(0.15,0.16]"
facultative,0.03,0.001,0.015,pc_intake_total,0.197940248341021,"(0.19,0.2]"
facultative,0.03,0.003,0.017,pc_intake_total,0.175218134030675,"(0.17,0.18]"
facultative,0.03,0.003,0.019,pc_intake_total,0.15821351048798,"(0.15,0.16]"
facultative,0.03,0.001,0.006,pc_intake_total,0.0917938678389221,"(0.09,0.1]"
facultative,0.03,0.002,0.023,pc_intake_total,0.224451956321236,"(0.22,0.23]"
facultative,0.03,0.002,0.005,pc_intake_total,0.0989447735151971,"(0.09,0.1]"
facultative,0.03,0.003,0.014,pc_intake_total,0.150755525071144,"(0.15,0.16]"
facultative,0.03,0.004,0.015,pc_intake_total,0.159582508947899,"(0.15,0.16]"
facultative,0.03,0.005,0.012,pc_intake_total,0.140032629231595,"(0.14,0.15]"
facultative,0.03,0.003,0.015,pc_intake_total,0.162906314868064,"(0.16,0.17]"
facultative,0.03,0.003,0.022,pc_intake_total,0.178778945617879,"(0.17,0.18]"
facultative,0.03,0.005,0.014,pc_intake_total,0.147045435252003,"(0.14,0.15]"
facultative,0.03,0.002,0.012,pc_intake_total,0.140851729462291,"(0.14,0.15]"
facultative,0.03,0.002,0.021,pc_intake_total,0.209367268626504,"(0.2,0.21]"
facultative,0.03,0.001,0.021,pc_intake_total,0.238010616993833,"(0.23,0.24]"
facultative,0.03,0.001,0.005,pc_intake_total,0.0716044339182702,"(0.07,0.08]"
facultative,0.03,0.004,0.014,pc_intake_total,0.15113636389551,"(0.15,0.16]"
facultative,0.03,0.005,0.02,pc_intake_total,0.176543950102235,"(0.17,0.18]"
facultative,0.03,0.003,0.023,pc_intake_total,0.19132429204705,"(0.19,0.2]"
facultative,0.03,0.002,0.007,pc_intake_total,0.112483296211877,"(0.11,0.12]"
facultative,0.03,0.001,0.022,pc_intake_total,0.238415149846357,"(0.23,0.24]"
facultative,0.03,0.003,0.021,pc_intake_total,0.161171832667736,"(0.16,0.17]"
facultative,0.03,0.001,0.028,pc_intake_total,0.250284571326935,"(0.25,0.26]"
facultative,0.03,0.002,0.022,pc_intake_total,0.218370804592164,"(0.21,0.22]"
facultative,0.03,0.006,0.018,pc_intake_total,0.166635647430162,"(0.16,0.17]"
facultative,0.03,0.005,0.007,pc_intake_total,0.107559306788674,"(0.1,0.11]"
facultative,0.03,0.003,0.02,pc_intake_total,0.179807305242431,"(0.17,0.18]"
facultative,0.03,0.005,0.017,pc_intake_total,0.161437413699822,"(0.16,0.17]"
facultative,0.03,0.002,0.019,pc_intake_total,0.153481507916844,"(0.15,0.16]"
facultative,0.03,0.004,0.013,pc_intake_total,0.146236529328793,"(0.14,0.15]"
facultative,0.03,0.004,0.018,pc_intake_total,0.16934306838274,"(0.16,0.17]"
facultative,0.03,0.012,0.01,pc_intake_total,0.113494536181276,"(0.11,0.12]"
facultative,0.03,0.003,0.012,pc_intake_total,0.146236672295868,"(0.14,0.15]"
facultative,0.03,0.004,0.016,pc_intake_total,0.158367392107523,"(0.15,0.16]"
facultative,0.03,0.005,0.011,pc_intake_total,0.134183720821369,"(0.13,0.14]"
facultative,0.03,0.004,0.02,pc_intake_total,0.180218764044441,"(0.18,0.19]"
facultative,0.03,0.003,0.008,pc_intake_total,0.11453183344274,"(0.11,0.12]"
facultative,0.03,0.002,0.004,pc_intake_total,0.0844086461248177,"(0.08,0.09]"
facultative,0.03,0.005,0.016,pc_intake_total,0.160522629702061,"(0.16,0.17]"
facultative,0.03,0.003,0.029,pc_intake_total,0.213291789403627,"(0.21,0.22]"
facultative,0.03,0.005,0.01,pc_intake_total,0.128004311899797,"(0.12,0.13]"
facultative,0.03,0.006,0.021,pc_intake_total,0.17499595468388,"(0.17,0.18]"
facultative,0.03,0.008,0.019,pc_intake_total,0.162248715959291,"(0.16,0.17]"
facultative,0.03,0.006,0.011,pc_intake_total,0.133322133858252,"(0.13,0.14]"
facultative,0.03,0.008,0.023,pc_intake_total,0.180142822369697,"(0.18,0.19]"
facultative,0.03,0,0.023,pc_intake_total,0.198303161407942,"(0.19,0.2]"
facultative,0.03,0.003,0.026,pc_intake_total,0.200264114319968,"(0.2,0.21]"
facultative,0.03,0.005,0.018,pc_intake_total,0.16788523633679,"(0.16,0.17]"
facultative,0.03,0.003,0.024,pc_intake_total,0.230864619400974,"(0.23,0.24]"
facultative,0.03,0.005,0.008,pc_intake_total,0.116127287983153,"(0.11,0.12]"
facultative,0.03,0.005,0.024,pc_intake_total,0.190371900323456,"(0.19,0.2]"
facultative,0.03,0.004,0.008,pc_intake_total,0.119047285993799,"(0.11,0.12]"
facultative,0.03,0.009,0.013,pc_intake_total,0.136189973310724,"(0.13,0.14]"
facultative,0.03,0.006,0.015,pc_intake_total,0.153627732996182,"(0.15,0.16]"
facultative,0.03,0.003,0.018,pc_intake_total,0.18747625131118,"(0.18,0.19]"
facultative,0.03,0.006,0.012,pc_intake_total,0.136839093821733,"(0.13,0.14]"
facultative,0.03,0.006,0.013,pc_intake_total,0.142746284254898,"(0.14,0.15]"
facultative,0.03,0,0.022,pc_intake_total,0.169870976621734,"(0.16,0.17]"
facultative,0.03,0.005,0.023,pc_intake_total,0.187129513380611,"(0.18,0.19]"
facultative,0.03,0.009,0.018,pc_intake_total,0.158824559217046,"(0.15,0.16]"
facultative,0.03,0.009,0.02,pc_intake_total,0.164173721877936,"(0.16,0.17]"
facultative,0.03,0.006,0.024,pc_intake_total,0.184811917969876,"(0.18,0.19]"
facultative,0.03,0.006,0.019,pc_intake_total,0.166572913372838,"(0.16,0.17]"
facultative,0.03,0.008,0.016,pc_intake_total,0.152509384511212,"(0.15,0.16]"
facultative,0.03,0.003,0.016,pc_intake_total,0.148856703016242,"(0.14,0.15]"
facultative,0.03,0.005,0.025,pc_intake_total,0.188842576554565,"(0.18,0.19]"
facultative,0.03,0.004,0.022,pc_intake_total,0.178827939985596,"(0.17,0.18]"
facultative,0.03,0.003,0.006,pc_intake_total,0.0996703323366296,"(0.09,0.1]"
facultative,0.03,0.011,0.029,pc_intake_total,0.185687022760016,"(0.18,0.19]"
facultative,0.03,0.007,0.021,pc_intake_total,0.173965503151074,"(0.17,0.18]"
facultative,0.03,0.011,0.014,pc_intake_total,0.137837605109324,"(0.13,0.14]"
facultative,0.03,0.007,0.009,pc_intake_total,0.116861751855372,"(0.11,0.12]"
facultative,0.03,0.005,0.015,pc_intake_total,0.154274772568844,"(0.15,0.16]"
facultative,0.03,0.005,0.021,pc_intake_total,0.178186660347731,"(0.17,0.18]"
facultative,0.03,0.001,0.026,pc_intake_total,0.265403508517964,"(0.26,0.27]"
facultative,0.03,0.008,0.01,pc_intake_total,0.124494754928963,"(0.12,0.13]"
facultative,0.03,0.006,0.016,pc_intake_total,0.154420511902413,"(0.15,0.16]"
facultative,0.03,0.009,0.026,pc_intake_total,0.184029491870314,"(0.18,0.19]"
facultative,0.03,0.004,0.024,pc_intake_total,0.197565884650816,"(0.19,0.2]"
facultative,0.03,0.007,0.029,pc_intake_total,0.203661267605004,"(0.2,0.21]"
facultative,0.03,0.006,0.02,pc_intake_total,0.170948662984771,"(0.17,0.18]"
facultative,0.03,0.004,0.019,pc_intake_total,0.179128969652051,"(0.17,0.18]"
facultative,0.03,0.007,0.023,pc_intake_total,0.181814938798696,"(0.18,0.19]"
facultative,0.03,0.007,0.013,pc_intake_total,0.139821715570317,"(0.13,0.14]"
facultative,0.03,0.01,0.02,pc_intake_total,0.163223876214037,"(0.16,0.17]"
facultative,0.03,0.011,0.022,pc_intake_total,0.166615739871923,"(0.16,0.17]"
facultative,0.03,0.007,0.012,pc_intake_total,0.137510100264011,"(0.13,0.14]"
facultative,0.03,0.01,0.023,pc_intake_total,0.172482032010988,"(0.17,0.18]"
facultative,0.03,0.005,0.026,pc_intake_total,0.188000958226264,"(0.18,0.19]"
facultative,0.03,0.01,0.022,pc_intake_total,0.168746744980372,"(0.16,0.17]"
facultative,0.03,0.013,0.022,pc_intake_total,0.162828943823716,"(0.16,0.17]"
facultative,0.03,0.005,0.019,pc_intake_total,0.167904366143705,"(0.16,0.17]"
facultative,0.03,0.008,0.021,pc_intake_total,0.172712013894092,"(0.17,0.18]"
facultative,0.03,0.006,0.031,pc_intake_total,0.198904485070971,"(0.19,0.2]"
facultative,0.03,0.006,0.022,pc_intake_total,0.181562892428144,"(0.18,0.19]"
facultative,0.03,0.004,0.021,pc_intake_total,0.191148324994856,"(0.19,0.2]"
facultative,0.03,0.007,0.01,pc_intake_total,0.12393574076382,"(0.12,0.13]"
facultative,0.03,0.007,0.019,pc_intake_total,0.165855965035484,"(0.16,0.17]"
facultative,0.03,0.005,0.009,pc_intake_total,0.122213728563609,"(0.12,0.13]"
facultative,0.03,0.006,0.008,pc_intake_total,0.113628940807623,"(0.11,0.12]"
facultative,0.03,0.007,0.018,pc_intake_total,0.161476277974178,"(0.16,0.17]"
facultative,0.03,0.01,0.026,pc_intake_total,0.181804717861791,"(0.18,0.19]"
facultative,0.03,0.002,0.026,pc_intake_total,0.246167620587734,"(0.24,0.25]"
facultative,0.03,0.011,0.017,pc_intake_total,0.149222629709058,"(0.14,0.15]"
facultative,0.03,0.007,0.015,pc_intake_total,0.148419022507139,"(0.14,0.15]"
facultative,0.03,0.014,0.026,pc_intake_total,0.17015013341554,"(0.17,0.18]"
facultative,0.03,0.008,0.014,pc_intake_total,0.143393331145208,"(0.14,0.15]"
facultative,0.03,0.007,0.026,pc_intake_total,0.180064904172713,"(0.18,0.19]"
facultative,0.03,0.006,0.017,pc_intake_total,0.160893413047674,"(0.16,0.17]"
facultative,0.03,0.009,0.03,pc_intake_total,0.196820146430809,"(0.19,0.2]"
facultative,0.03,0.007,0.025,pc_intake_total,0.184566225721975,"(0.18,0.19]"
facultative,0.03,0.002,0.032,pc_intake_total,0.290243622343137,"(0.29,0.3]"
facultative,0.03,0.01,0.011,pc_intake_total,0.12435539690788,"(0.12,0.13]"
facultative,0.03,0.008,0.017,pc_intake_total,0.157326058998491,"(0.15,0.16]"
facultative,0.03,0.011,0.016,pc_intake_total,0.145557733270027,"(0.14,0.15]"
facultative,0.03,0.004,0.007,pc_intake_total,0.109409232982154,"(0.1,0.11]"
facultative,0.03,0.008,0.009,pc_intake_total,0.117742460555615,"(0.11,0.12]"
facultative,0.03,0.006,0.01,pc_intake_total,0.126465018572108,"(0.12,0.13]"
facultative,0.03,0.007,0.017,pc_intake_total,0.157842090591798,"(0.15,0.16]"
facultative,0.03,0.003,0.03,pc_intake_total,0.225691330810501,"(0.22,0.23]"
facultative,0.03,0.008,0.022,pc_intake_total,0.177563157896734,"(0.17,0.18]"
facultative,0.03,0.01,0.01,pc_intake_total,0.117399868072227,"(0.11,0.12]"
facultative,0.03,0.004,0.006,pc_intake_total,0.102842274570836,"(0.1,0.11]"
facultative,0.03,0.008,0.013,pc_intake_total,0.1400163758165,"(0.14,0.15]"
facultative,0.03,0.009,0.028,pc_intake_total,0.189595335066593,"(0.18,0.19]"
facultative,0.03,0.009,0.019,pc_intake_total,0.162999569224369,"(0.16,0.17]"
facultative,0.03,0.01,0.012,pc_intake_total,0.130070382099015,"(0.13,0.14]"
facultative,0.03,0.016,0.023,pc_intake_total,0.156079997721602,"(0.15,0.16]"
facultative,0.03,0.01,0.025,pc_intake_total,0.179263793721945,"(0.17,0.18]"
facultative,0.03,0.007,0.011,pc_intake_total,0.131908394076663,"(0.13,0.14]"
facultative,0.03,0.009,0.022,pc_intake_total,0.171757466255938,"(0.17,0.18]"
facultative,0.03,0.008,0.026,pc_intake_total,0.185502018669937,"(0.18,0.19]"
facultative,0.03,0.012,0.022,pc_intake_total,0.163853865022858,"(0.16,0.17]"
facultative,0.03,0.01,0.014,pc_intake_total,0.138969691541611,"(0.13,0.14]"
facultative,0.03,0.009,0.017,pc_intake_total,0.155341392970314,"(0.15,0.16]"
facultative,0.03,0.002,0.029,pc_intake_total,0.238570433123588,"(0.23,0.24]"
facultative,0.03,0.01,0.016,pc_intake_total,0.149102842851236,"(0.14,0.15]"
facultative,0.03,0.011,0.018,pc_intake_total,0.154124809145669,"(0.15,0.16]"
facultative,0.03,0.014,0.02,pc_intake_total,0.153876344686388,"(0.15,0.16]"
facultative,0.03,0.005,0.005,pc_intake_total,0.0913800407564548,"(0.09,0.1]"
facultative,0.03,0.01,0.018,pc_intake_total,0.155733236283296,"(0.15,0.16]"
facultative,0.03,0.009,0.029,pc_intake_total,0.189243421585902,"(0.18,0.19]"
facultative,0.03,0.001,0.003,pc_intake_total,0.0295026928322123,"(0.02,0.03]"
facultative,0.03,0.007,0.022,pc_intake_total,0.172895968100843,"(0.17,0.18]"
facultative,0.03,0.006,0.009,pc_intake_total,0.121722563820536,"(0.12,0.13]"
facultative,0.03,0.011,0.025,pc_intake_total,0.176583317510584,"(0.17,0.18]"
facultative,0.03,0.013,0.026,pc_intake_total,0.173228813537508,"(0.17,0.18]"
facultative,0.03,0.009,0.021,pc_intake_total,0.169177206217872,"(0.16,0.17]"
facultative,0.03,0.01,0.027,pc_intake_total,0.180373348650817,"(0.18,0.19]"
facultative,0.03,0.012,0.024,pc_intake_total,0.170590716780198,"(0.17,0.18]"
facultative,0.03,0.011,0.023,pc_intake_total,0.170498262519355,"(0.17,0.18]"
facultative,0.03,0.006,0.014,pc_intake_total,0.145607404606382,"(0.14,0.15]"
facultative,0.03,0.005,0.027,pc_intake_total,0.197967951273649,"(0.19,0.2]"
facultative,0.03,0.008,0.015,pc_intake_total,0.147284446982434,"(0.14,0.15]"
facultative,0.03,0.013,0.03,pc_intake_total,0.186007098886968,"(0.18,0.19]"
facultative,0.03,0.009,0.015,pc_intake_total,0.14553250374456,"(0.14,0.15]"
facultative,0.03,0.014,0.021,pc_intake_total,0.156472583362361,"(0.15,0.16]"
facultative,0.03,0.011,0.028,pc_intake_total,0.185891345464288,"(0.18,0.19]"
facultative,0.03,0.006,0.027,pc_intake_total,0.188126321057671,"(0.18,0.19]"
facultative,0.03,0.008,0.011,pc_intake_total,0.12722477376373,"(0.12,0.13]"
facultative,0.03,0.013,0.019,pc_intake_total,0.152250713383334,"(0.15,0.16]"
facultative,0.03,0.008,0.02,pc_intake_total,0.166714993563999,"(0.16,0.17]"
facultative,0.03,0.006,0.023,pc_intake_total,0.182969309406452,"(0.18,0.19]"
facultative,0.03,0.007,0.008,pc_intake_total,0.114358575681984,"(0.11,0.12]"
facultative,0.03,0.017,0.029,pc_intake_total,0.170712538114282,"(0.17,0.18]"
facultative,0.03,0.008,0.025,pc_intake_total,0.184046701655193,"(0.18,0.19]"
facultative,0.03,0.015,0.035,pc_intake_total,0.185318572175726,"(0.18,0.19]"
facultative,0.03,0,0.002,pc_intake_total,0.00823168301044407,"(0,0.01]"
facultative,0.03,0.003,0.025,pc_intake_total,0.218127339511716,"(0.21,0.22]"
facultative,0.03,0.008,0.018,pc_intake_total,0.160223780977727,"(0.16,0.17]"
facultative,0.03,0.009,0.024,pc_intake_total,0.181248759085336,"(0.18,0.19]"
facultative,0.03,0.013,0.029,pc_intake_total,0.180678238410515,"(0.18,0.19]"
facultative,0.03,0.012,0.026,pc_intake_total,0.177429870541491,"(0.17,0.18]"
facultative,0.03,0.007,0.024,pc_intake_total,0.18317166035922,"(0.18,0.19]"
facultative,0.03,0.004,0.009,pc_intake_total,0.120965187371087,"(0.12,0.13]"
facultative,0.03,0.005,0.022,pc_intake_total,0.183425961717455,"(0.18,0.19]"
facultative,0.03,0.008,0.027,pc_intake_total,0.194885277341445,"(0.19,0.2]"
facultative,0.03,0.011,0.015,pc_intake_total,0.141272436360179,"(0.14,0.15]"
facultative,0.03,0.01,0.017,pc_intake_total,0.151349441575626,"(0.15,0.16]"
facultative,0.03,0.007,0.014,pc_intake_total,0.143591882854016,"(0.14,0.15]"
facultative,0.03,0.012,0.025,pc_intake_total,0.173414881823315,"(0.17,0.18]"
facultative,0.03,0.009,0.016,pc_intake_total,0.151655340164336,"(0.15,0.16]"
facultative,0.03,0.007,0.016,pc_intake_total,0.153762843034535,"(0.15,0.16]"
facultative,0.03,0.002,0.024,pc_intake_total,0.219587655693444,"(0.21,0.22]"
facultative,0.03,0.013,0.016,pc_intake_total,0.140538027618034,"(0.14,0.15]"
facultative,0.03,0.018,0.022,pc_intake_total,0.150561814291262,"(0.15,0.16]"
facultative,0.03,0.016,0.021,pc_intake_total,0.152211271003859,"(0.15,0.16]"
facultative,0.03,0.012,0.013,pc_intake_total,0.128341180208645,"(0.12,0.13]"
facultative,0.03,0.013,0.024,pc_intake_total,0.16893733118094,"(0.16,0.17]"
facultative,0.03,0.009,0.025,pc_intake_total,0.184136663505561,"(0.18,0.19]"
facultative,0.03,0.013,0.014,pc_intake_total,0.131445325120099,"(0.13,0.14]"
facultative,0.03,0.007,0.007,pc_intake_total,0.10727784846272,"(0.1,0.11]"
facultative,0.03,0.012,0.02,pc_intake_total,0.157792268353936,"(0.15,0.16]"
facultative,0.03,0.015,0.02,pc_intake_total,0.150902635672112,"(0.15,0.16]"
facultative,0.03,0.012,0.015,pc_intake_total,0.137705361566032,"(0.13,0.14]"
facultative,0.03,0.017,0.021,pc_intake_total,0.149892628944954,"(0.14,0.15]"
facultative,0.03,0.013,0.027,pc_intake_total,0.177795761777979,"(0.17,0.18]"
facultative,0.03,0.009,0.012,pc_intake_total,0.132219911601632,"(0.13,0.14]"
facultative,0.03,0.015,0.024,pc_intake_total,0.161099583586205,"(0.16,0.17]"
facultative,0.03,0.015,0.021,pc_intake_total,0.154491304235947,"(0.15,0.16]"
facultative,0.03,0.015,0.011,pc_intake_total,0.110303177522804,"(0.11,0.12]"
facultative,0.03,0.011,0.02,pc_intake_total,0.16135922862397,"(0.16,0.17]"
facultative,0.03,0.008,0.024,pc_intake_total,0.175904865976559,"(0.17,0.18]"
facultative,0.03,0.01,0.009,pc_intake_total,0.111546223817266,"(0.11,0.12]"
facultative,0.03,0.013,0.015,pc_intake_total,0.137484671635144,"(0.13,0.14]"
facultative,0.03,0.013,0.025,pc_intake_total,0.169750957168427,"(0.16,0.17]"
facultative,0.03,0.01,0.024,pc_intake_total,0.175794161028089,"(0.17,0.18]"
facultative,0.03,0.014,0.018,pc_intake_total,0.145445702084504,"(0.14,0.15]"
facultative,0.03,0.017,0.018,pc_intake_total,0.139451960106225,"(0.13,0.14]"
facultative,0.03,0.022,0.033,pc_intake_total,0.170097903422447,"(0.17,0.18]"
facultative,0.03,0.014,0.023,pc_intake_total,0.161935769642499,"(0.16,0.17]"
facultative,0.03,0.013,0.02,pc_intake_total,0.154807870100381,"(0.15,0.16]"
facultative,0.03,0.015,0.026,pc_intake_total,0.167247262758023,"(0.16,0.17]"
facultative,0.03,0.014,0.029,pc_intake_total,0.176965326846432,"(0.17,0.18]"
facultative,0.03,0.01,0.021,pc_intake_total,0.166181188734286,"(0.16,0.17]"
facultative,0.03,0.001,0.023,pc_intake_total,0.239994355396675,"(0.23,0.24]"
facultative,0.03,0.023,0.027,pc_intake_total,0.150402016178734,"(0.15,0.16]"
facultative,0.03,0.018,0.02,pc_intake_total,0.14392495323091,"(0.14,0.15]"
facultative,0.03,0.009,0.011,pc_intake_total,0.12567910919479,"(0.12,0.13]"
facultative,0.03,0.013,0.028,pc_intake_total,0.176702956745484,"(0.17,0.18]"
facultative,0.03,0.012,0.029,pc_intake_total,0.182556672709406,"(0.18,0.19]"
facultative,0.03,0.01,0.013,pc_intake_total,0.134144190866334,"(0.13,0.14]"
facultative,0.03,0.015,0.023,pc_intake_total,0.159279152122835,"(0.15,0.16]"
facultative,0.03,0.011,0.021,pc_intake_total,0.164973516359535,"(0.16,0.17]"
facultative,0.03,0.002,0.025,pc_intake_total,0.214294651695263,"(0.21,0.22]"
facultative,0.03,0.006,0.033,pc_intake_total,0.198093639209297,"(0.19,0.2]"
facultative,0.03,0.013,0.023,pc_intake_total,0.164773485267736,"(0.16,0.17]"
facultative,0.03,0.018,0.021,pc_intake_total,0.145630217850639,"(0.14,0.15]"
facultative,0.03,0.015,0.029,pc_intake_total,0.173999741643334,"(0.17,0.18]"
facultative,0.03,0.015,0.038,pc_intake_total,0.192506248780396,"(0.19,0.2]"
facultative,0.03,0.025,0.026,pc_intake_total,0.145227357265482,"(0.14,0.15]"
facultative,0.03,0.018,0.025,pc_intake_total,0.157075589613422,"(0.15,0.16]"
facultative,0.03,0.01,0.015,pc_intake_total,0.14240435327119,"(0.14,0.15]"
facultative,0.03,0.012,0.017,pc_intake_total,0.147359834722315,"(0.14,0.15]"
facultative,0.03,0.011,0.012,pc_intake_total,0.126856695511687,"(0.12,0.13]"
facultative,0.03,0.012,0.023,pc_intake_total,0.168858338852412,"(0.16,0.17]"
